Time_(s)	Delta_F/n_n=1_(Hz)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=1_()	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
216.45192742323874	-50.22925258055329	-9.0885338075459	-8.89526383727789	-9.044502186988082	-8.887481836809052	-9.065672226927497	-8.66445649931064	-2.111284884438562E-5	-9.445524988462711E-7	-4.620451574313797E-7	1.9569006703515118E-7	3.1326943818371417E-7	7.334911461996733E-7	2.5551594251842138E-8
217.38578778088095	-50.70668519474566	-9.333237756043673	-9.14418805912137	-9.350855421807085	-9.130922463205126	-9.18169123747132	-8.849116540872133	-2.108203755090207E-5	-9.160240731393451E-7	-5.013505998608574E-7	1.4518472663915642E-7	3.18327095555522E-7	8.801773566774045E-7	1.9667237124033204E-8
218.31961969804743	-50.91942326165736	-9.694783149287105	-9.497436762601136	-9.615250691771507	-9.604108574489752	-9.418131778863343	-8.881983624054836	-2.1031920491023054E-5	-8.511071025990157E-7	-4.6139002167415824E-7	1.8241597939556162E-7	2.887770498189883E-7	7.761213326414648E-7	1.6813135616899997E-7
219.2534758129118	-51.40467993915081	-9.924406266460815	-9.713713818788529	-9.905736722052097	-9.770316984918383	-9.763709513978524	-9.201871047226282	-2.0968104182366137E-5	-7.857434333432883E-7	-3.990633566664512E-7	2.2455963453114328E-7	4.5522900564309745E-7	7.955861271179729E-7	8.356561222820223E-8
220.18734777212126	-51.95963085349649	-10.161352882782618	-9.926779341697692	-10.111657994134086	-10.027846802439955	-9.582910027016293	-9.382257846112434	-2.083733149692426E-5	-7.56664717986306E-7	-3.8407289383376596E-7	2.3402227237586336E-7	4.790178031531777E-7	8.577285035652344E-7	1.2929452714172801E-7
221.1212915130854	-52.31421481817961	-10.281289686759314	-10.00556551516056	-10.269146278500557	-10.23063220663203	-9.698930489068681	-9.584961472222439	-2.0713825676738735E-5	-6.842932393662292E-7	-2.7522727130883484E-7	2.581852907873757E-7	3.873260167416468E-7	9.12641071391441E-7	1.2534300959401144E-7
222.05511608958238	-52.77190787810832	-10.549982154121002	-10.138017296791077	-10.329257406294346	-10.412697124812338	-9.81194475970485	-9.557059489190578	-2.061014985346439E-5	-6.465856666305696E-7	-2.4247799821822515E-7	2.6678856114216605E-7	4.5555754566795406E-7	9.67196558765391E-7	8.693717680551916E-8
222.98897400605665	-53.21426676027477	-10.634057018284997	-10.265418772399425	-10.306589400129658	-10.261962133977148	-9.953510682013901	-9.475179547300705	-2.044251437042534E-5	-5.58676468159487E-7	-2.419798804388336E-7	3.5003862901735177E-7	5.02680280710171E-7	9.742857563504613E-7	2.185618398147475E-7
223.92286745417096	-53.70131475664675	-10.832820313051343	-10.415119704604148	-10.356682776340417	-10.096680676771534	-9.850579574026845	-9.249839641153812	-2.0301319547601183E-5	-4.666340969454344E-7	-1.5936408709365428E-7	4.284050938183157E-7	4.0822086728138705E-7	9.311049176458417E-7	2.484215269191387E-7
224.85671262943708	-54.36453957576305	-11.005293813844522	-10.44614185988903	-10.458498223551683	-10.334485583835178	-10.073379232802175	-9.571444500524263	-2.0068335480030025E-5	-3.4814371990650396E-7	-8.015329724920216E-8	4.939486449940036E-7	5.220198018957521E-7	9.280975882092305E-7	1.8142868370474882E-7
225.79059056377403	-54.946254286915064	-11.312445387244225	-10.601460578292608	-10.590822223041739	-10.402478088935217	-9.949622828852046	-9.486871785842455	-1.9748303139196512E-5	-1.6387370757006995E-7	8.440628737401844E-8	6.007451152434054E-7	7.717419545695027E-7	1.1774695234698736E-6	1.681655307849908E-7
226.72444453871213	-55.62256862130016	-11.661453366900483	-10.945525795221329	-10.876976728439331	-10.624947029683325	-10.191768649626862	-9.917266683509716	-1.94143785890543E-5	3.375278849460355E-8	1.995116242011917E-7	7.438094981965319E-7	8.269351715223011E-7	1.2429830206943854E-6	5.774558474358124E-7
227.65830563807455	-56.41626212466508	-12.048592887818813	-11.115677952766418	-11.151637155030455	-10.99024979521831	-10.316139560531486	-9.920560179421535	-1.901656755182255E-5	2.462834604963378E-7	3.6491010743308627E-7	8.68067541295086E-7	9.531025113292211E-7	1.3792265684763164E-6	5.12232517631774E-7
228.59219355535447	-57.367852088063955	-12.557198163121939	-11.523288361728191	-11.30616523538317	-11.077516118685404	-10.659350471063094	-10.220191350923134	-1.857954759363668E-5	4.909464631515218E-7	6.027237312910346E-7	1.071025091764404E-6	1.1134951238743284E-6	1.4903844427309872E-6	6.516253247281601E-7
229.52614247214737	-58.34640495758504	-13.055209447940191	-11.82167787477374	-11.648362143763475	-11.185140629609426	-10.854673026637597	-10.341342746638334	-1.8168031725842107E-5	7.728107955867422E-7	8.046167504741249E-7	1.2405710574855142E-6	1.4073002813991741E-6	1.68926287135167E-6	8.029018345600837E-7
230.4600626813167	-59.511851174756885	-13.661649705842137	-12.143488423526287	-11.887677267193794	-11.645287236405743	-11.17705130780285	-10.440189962203686	-1.760182959542302E-5	1.098326857490884E-6	1.0494056271198203E-6	1.5026973027510224E-6	1.5168355606556897E-6	1.7966909575688786E-6	1.069995379501519E-6
231.39390661346846	-60.65293553005904	-14.105087873836359	-12.590809256583452	-12.229016669094563	-11.733955197036266	-11.168662304228002	-10.741454707888456	-1.708231451195177E-5	1.4162339746672924E-6	1.3256846783131688E-6	1.6393713102595057E-6	1.7888300246440722E-6	1.9437546362624736E-6	1.1367931676821251E-6
232.32779787397328	-61.859438066370785	-14.725780985628566	-12.912986098229885	-12.425070488027163	-12.052735923892921	-11.478419843045147	-10.725396384413425	-1.6498092172590785E-5	1.7323039737275126E-6	1.5786321886571814E-6	1.890404920612147E-6	1.9970095685832047E-6	2.1882809906503982E-6	1.24301478771916E-6
233.2616471251243	-63.167452439665794	-15.40206741541624	-13.423931125551462	-12.936079544680458	-12.541606031358242	-11.522894874892451	-11.094615960923525	-1.5895327581160097E-5	2.1390255097201104E-6	1.9067052926058175E-6	2.1332941974895185E-6	2.1055638553724756E-6	2.4404509879938406E-6	1.4554585406052989E-6
234.19558098447266	-64.63803437817842	-16.080955921982724	-13.982874275743962	-13.315553506570202	-12.849867941604721	-11.97048605504361	-11.633907828193445	-1.532664953053268E-5	2.4923139847586194E-6	2.10839751300728E-6	2.327716269410774E-6	2.3143440426705785E-6	2.5961888632019333E-6	1.5020837717099196E-6
235.1294374324076	-65.99800661299378	-16.803618943318725	-14.494264933466912	-13.821030923298427	-13.138518253962198	-12.304580647837032	-11.70244686649396	-1.4693252310605273E-5	2.8545764144821955E-6	2.4335079389803816E-6	2.588509571850871E-6	2.6078722818993777E-6	2.8489016264384917E-6	1.7172224603204529E-6
236.06332745873863	-67.59799305256456	-17.641258224844933	-14.960704269260168	-14.38069668837956	-13.605926568309465	-12.504758276722647	-11.724757278194794	-1.4060503802450805E-5	3.251850697142544E-6	2.7485651124768413E-6	2.836386375102307E-6	2.7285563354643148E-6	3.049584680038113E-6	1.84620989159733E-6
236.99718542420774	-69.05913600698113	-18.336389008909464	-15.51939719542861	-14.710938199290208	-13.898807227611542	-13.089391605420547	-12.60397960818731	-1.3425733061471403E-5	3.6212025544547202E-6	3.09110301876408E-6	3.1557977013823722E-6	3.1501743862128627E-6	3.178744580783127E-6	2.041101660780139E-6
237.93103851055963	-70.67164374142885	-19.034851706897218	-16.07819381058216	-15.06241098684924	-14.425290452937285	-13.362869862805713	-12.760497624484392	-1.2776408631216471E-5	4.069451486461733E-6	3.4206942795392053E-6	3.400564737186351E-6	3.124009676812878E-6	3.2459997046059357E-6	2.3328769064900526E-6
238.86486079227754	-72.22937946766615	-19.829567367210984	-16.579815870523454	-15.600816309452057	-14.769211805529064	-13.408406147902662	-12.944643261340948	-1.215958023268528E-5	4.442455822733978E-6	3.715747005224768E-6	3.6155886497210473E-6	3.5147672958311547E-6	3.641041667638918E-6	2.460279432913115E-6
239.79881504273212	-73.82515944633633	-20.62242276656131	-17.15156675502658	-15.928359345666	-15.075989159444967	-13.721564754843712	-13.057311730889174	-1.1539246412808045E-5	4.818377832268477E-6	4.029533000183904E-6	3.856281653020105E-6	3.6367132295325125E-6	3.8055818694554994E-6	2.5681501241879627E-6
240.73270297598611	-75.40545322932303	-21.27591956096391	-17.616907760500908	-16.415163484002864	-15.311855565342638	-14.184262710538777	-13.590130289586691	-1.0880448525541527E-5	5.221321424542794E-6	4.296105698617896E-6	4.0978722466386574E-6	3.872958585083699E-6	3.976416146992019E-6	2.9315681157487836E-6
241.66650523340468	-76.74064806848764	-22.08214076173802	-18.08920693024993	-16.70488636089223	-15.757978864841991	-14.634756002913822	-13.894102035233608	-1.0374322581825136E-5	5.611110084313014E-6	4.6251392934829885E-6	4.279265339010913E-6	4.109605899164511E-6	4.0677898018590456E-6	3.030150534196358E-6
242.6004243835187	-78.17224032990634	-22.752695865929127	-18.61511435583234	-17.123089449746267	-15.948720577690336	-14.773663898760622	-14.364150463388516	-9.738056858672739E-6	5.951759517157688E-6	4.878920074819084E-6	4.462103503083056E-6	4.2218710038354076E-6	4.318031157658344E-6	3.2786931791918263E-6
243.53432191800835	-79.73768187314272	-23.51379083717863	-19.070348938554524	-17.601034550794534	-16.47892278101709	-14.959112141620029	-14.582994412344236	-9.168869139632976E-6	6.308032210803802E-6	5.200825729535167E-6	4.826684387105877E-6	4.46972519849319E-6	4.385217018338202E-6	3.3796126663723157E-6
244.46814641141643	-81.14481738954782	-24.283313870429993	-19.676290874183177	-17.952112690678664	-16.91946213030153	-15.252112329006195	-14.838621411759119	-8.61856100413291E-6	6.657012954547917E-6	5.420429575494736E-6	5.033842005556713E-6	4.733826787637211E-6	4.559940035506828E-6	3.3603522370496085E-6
245.40199406873924	-82.49146183673292	-24.908358911052346	-20.16050412133336	-18.427927189639636	-17.04643652256992	-15.660453248430382	-14.924866470579918	-8.034247786656398E-6	6.988583405276977E-6	5.667221106268926E-6	5.1986559213407744E-6	4.857384855801251E-6	4.763838717515722E-6	3.586880526851535E-6
246.33578356992933	-83.99042819719762	-25.577535441766184	-20.566743750870227	-18.82703080241169	-17.581952583458687	-16.040798739953473	-15.35358141018794	-7.485733434595609E-6	7.312079035980438E-6	5.915727751819826E-6	5.425491467410195E-6	5.0969935949165954E-6	4.912398045963713E-6	3.674050213531608E-6
247.26966524255	-86.3601702451706	-26.279306350275874	-21.157541505247355	-19.106499321758747	-17.823732343812782	-16.448316992006518	-15.577109314501286	-7.159015919419392E-6	7.670604129656714E-6	6.232655762000396E-6	5.668630792951551E-6	5.3149905114737285E-6	5.222280276453059E-6	3.8491792974625885E-6
248.2035452260943	-87.62938606925309	-26.965312810614705	-21.686836020648478	-19.661325755928242	-18.4312852885988	-16.64548335427588	-15.891957464699562	-6.5954918376700655E-6	7.979308612540524E-6	6.532837921836257E-6	5.842513685745364E-6	5.453901638788848E-6	5.3811954771982115E-6	4.0592713320257185E-6
249.1374304586618	-89.15626896824688	-27.73822684213519	-22.049395170807838	-20.034526585468225	-18.745770215160316	-17.045605542984877	-15.887758875695559	-6.077930689050352E-6	8.333486673336169E-6	6.818134791964904E-6	6.082431850969725E-6	5.631044603386469E-6	5.589343333720209E-6	4.152162290203422E-6
250.0713159666026	-90.7486277455464	-28.457665756344795	-22.74973019808531	-20.47330760530063	-18.811968392795986	-17.479971930384636	-16.36526327465589	-5.550992016798079E-6	8.504044470242428E-6	7.139697182178715E-6	6.31357240304527E-6	5.8893630861240844E-6	5.702791392215128E-6	4.320903567748196E-6
251.00511434995758	-92.14307245612144	-29.182410954808194	-23.44866374656558	-20.756143210189684	-19.35654873483711	-17.758191924203526	-16.59925784285252	-4.980011882482326E-6	8.861405060564418E-6	7.354355268181597E-6	6.478769644624048E-6	6.091399979131298E-6	5.760585648586307E-6	4.507794320515507E-6
251.93897150170432	-93.42682395037264	-29.777030831823748	-23.840439972281455	-21.278218799403735	-19.71497897224294	-18.053002560003236	-17.292366670301327	-4.42909547039203E-6	9.234435334279774E-6	7.6185525775299915E-6	6.7808840736150415E-6	6.280032648228319E-6	6.012139636527218E-6	4.665824599706168E-6
252.87288530218228	-94.71192676667124	-30.541046706338722	-24.15323424935341	-21.74497275799513	-20.12670725170109	-18.267452629452404	-17.477677185374958	-3.912175052838828E-6	9.570477767084634E-6	7.789243192190415E-6	7.013942339577473E-6	6.498992876293082E-6	6.200159673816732E-6	4.689969414821402E-6
253.80668075120042	-96.02398808579892	-31.27555704365174	-24.924774280935527	-22.21185636307512	-20.470295449925793	-18.683054561642084	-18.016635462068596	-3.403380130448353E-6	9.917142969852882E-6	8.086826297113662E-6	7.2396206233251955E-6	6.680503833184385E-6	6.393510846114465E-6	4.842631029182296E-6
254.74050396799657	-97.25400325097144	-31.74470087637504	-25.147583904117347	-22.523618940796172	-20.65691987756226	-18.833737702532247	-18.00749228264277	-2.9510616244183565E-6	1.0186276815608305E-5	8.241946609358395E-6	7.363020405311911E-6	6.8459075045984255E-6	6.461459051951594E-6	5.119099028420883E-6
255.67481818461016	-98.24356411024928	-32.3794000223279	-25.504889768362045	-22.740599537534372	-20.723206833832794	-19.18344869871031	-18.26527247749842	-2.54261399851302E-6	1.0486030501301904E-5	8.47183570165742E-6	7.583195299280422E-6	6.964429191642075E-6	6.571549193843263E-6	5.135329845481329E-6
256.6085831903179	-98.98005568794906	-32.73784464287261	-25.865476962178946	-22.880266228956835	-20.89416477498081	-19.294710557569157	-18.19903422605533	-2.1643857988715566E-6	1.0711654535223248E-5	8.57454216956745E-6	7.74619724443898E-6	7.180340014730261E-6	6.791222868754874E-6	5.2620965484376795E-6
257.54238774704515	-99.63466741889715	-33.193601355577506	-26.110002679377793	-23.245316129709995	-20.899834003713394	-19.195912472226404	-18.304079381892315	-1.8641518833378509E-6	1.0893822451373328E-5	8.77166909574295E-6	7.810026395938273E-6	7.228486081454539E-6	6.7850605650151175E-6	5.2832815505845875E-6
258.4761506131851	-100.19577431678772	-33.414697090784706	-26.214974188804625	-23.301623744624003	-21.25722289002604	-19.317801264876667	-18.445428508978623	-1.6550608686896834E-6	1.1052702106235728E-5	8.893779762848256E-6	7.885850162017984E-6	7.392671284542343E-6	6.9196946856840105E-6	5.3739558351116395E-6
259.40994650327815	-100.56657028663903	-33.62125936833521	-26.361084055900573	-23.305794393377646	-21.406630963914925	-19.335584915497087	-18.448636377087006	-1.4721811034218934E-6	1.1203929483689012E-5	8.982959746426365E-6	7.932432115123527E-6	7.349283739090993E-6	6.939471938969914E-6	5.379383109245964E-6
260.3437205954757	-100.59543244354427	-33.73644198166827	-26.40156335681677	-23.266773301575864	-21.426939016415012	-19.384522417729553	-18.384471654318848	-1.353375638233679E-6	1.1264776464909654E-5	9.003614388266033E-6	7.987639053099247E-6	7.32323859012045E-6	6.829055453375993E-6	5.554656444573553E-6
261.277486809728	-100.6168866455555	-33.71839974385997	-26.328594572097064	-23.195816307195596	-21.249205513132942	-19.281952163035218	-18.20166093454911	-1.3117039733955699E-6	1.1300605659017435E-5	9.065541950694549E-6	8.036101897884013E-6	7.404733414279177E-6	6.9372164343359125E-6	5.311313625766786E-6
262.2112761994576	-100.36977050546557	-33.61765991958479	-26.174580796808005	-23.124515512159892	-21.025779202580452	-19.08088758791035	-17.96555496981511	-1.3459405547265862E-6	1.1325050826191445E-5	8.999016108359695E-6	7.946774815055142E-6	7.427942934124345E-6	6.921884149216362E-6	5.387516617372641E-6
263.14501991319366	-99.9262294890359	-33.357622292513646	-25.910523784160613	-22.85926757220711	-20.53339551306433	-18.545289442620494	-18.402280833285587	-1.4761417954561114E-6	1.1236148373877636E-5	8.912384707779087E-6	7.919236975304997E-6	7.274828213835253E-6	6.894289662233414E-6	5.260683207598772E-6
264.0787675127952	-99.25097282323986	-33.07451184031864	-25.627820087969305	-22.610705372478282	-20.501671822534668	-18.411186183040794	-17.629615244957115	-1.6781712221517115E-6	1.1114723022158612E-5	8.888015432653799E-6	7.828166146657732E-6	7.30277233902629E-6	6.790088817514549E-6	5.289307258738102E-6
265.01253708064326	-98.43799054808915	-32.60831058584154	-25.246620963513852	-22.339851351720945	-19.9818293063177	-18.22154834392396	-17.146222077883206	-1.924685443957443E-6	1.0995828625488021E-5	8.747920836683085E-6	7.6862923505806E-6	7.174423394188778E-6	6.7696594738212844E-6	5.14557888901312E-6
265.94629143130584	-97.30392500106245	-32.068786596258484	-24.721243184804916	-21.676354167716845	-19.583598819871742	-17.869136204773728	-16.609589131978844	-2.22328456933352E-6	1.0770786945497461E-5	8.538817851650571E-6	7.584000673878461E-6	7.0268284072557265E-6	6.594252645173985E-6	5.0765981111710814E-6
266.88006988859127	-96.18730920460075	-31.34171563014388	-24.150803346186876	-21.36703529421772	-19.15075279192792	-17.253019507635724	-16.425749509380413	-2.70157017246412E-6	1.0573962878212E-5	8.377607883649211E-6	7.375229667834531E-6	6.912433617339549E-6	6.3717025969935485E-6	4.899534174449447E-6
267.813820113301	-94.74332914780825	-30.69188143561284	-23.526358608156443	-20.809187554887362	-18.73096165474918	-16.855102545835756	-15.662433884464777	-3.163184833597792E-6	1.0277581296698788E-5	8.117990596830316E-6	7.261399428900488E-6	6.6009381331942136E-6	6.172510120243946E-6	4.762021716210366E-6
268.747619763136	-93.0708019612357	-29.748348200693727	-22.671383582800626	-19.984126872250012	-18.040713435245884	-16.165976101024583	-15.455496104290852	-3.749666797772807E-6	9.965951474747396E-6	7.851473351502109E-6	6.934939196696338E-6	6.415516634105544E-6	6.2142822894377885E-6	4.622669494606208E-6
269.68136913967163	-91.29835926182568	-28.67716231321295	-21.971700263768433	-19.29520164643015	-17.25038627866242	-15.388641769913109	-14.626733982219147	-4.4193824720535125E-6	9.586975785665417E-6	7.521614008363411E-6	6.727563382329021E-6	6.154939637656673E-6	5.76223591532859E-6	4.404327552549517E-6
270.61518296432564	-89.33627308625728	-27.626602043087285	-21.02358546704054	-18.357220774250372	-16.69034739418162	-14.786439334804362	-14.249187666063126	-5.120476776838501E-6	9.169546206513754E-6	7.176490628994829E-6	6.393717818070491E-6	5.926529565287506E-6	5.669421783241691E-6	4.1334496080445705E-6
271.5490169147262	-87.06317209359258	-26.530887656534713	-19.98216668367386	-17.742807488356316	-15.746447910865149	-14.094121180474758	-13.515329128847672	-5.931259095555701E-6	8.655383534429223E-6	6.797564885623693E-6	6.108421213265889E-6	5.537490966586652E-6	5.40054769857132E-6	3.899647343033952E-6
272.48278556549724	-84.57565264031291	-25.032529088978965	-18.939283314347268	-16.530980601906776	-14.841709381176365	-13.134107389910655	-12.473532221065117	-6.873537525575388E-6	8.128455266682603E-6	6.249701044297429E-6	5.774226952072792E-6	5.208982339636659E-6	5.101320104897861E-6	3.6068775899533636E-6
273.41655564987786	-81.95423068944365	-23.668890072653692	-17.82203553020954	-15.865248846156257	-13.9677105612225	-12.113659524104811	-11.481396335821886	-7.839615578206021E-6	7.5447913892010595E-6	5.77614970956089E-6	5.27730571058968E-6	4.89517564571008E-6	4.758523717116072E-6	3.5093002554983173E-6
274.35033006692066	-79.15382744465023	-21.928489732866485	-16.46214922517538	-14.184442678732532	-12.827501813570658	-11.399500545452941	-10.762548114817877	-8.951915514333441E-6	6.941362911697005E-6	5.2985831577212386E-6	4.875097551472186E-6	4.444700135763913E-6	4.264396560482814E-6	3.1920464798972483E-6
275.2841180169593	-76.11322418786585	-20.190703945234418	-15.02168437168002	-13.135205264602389	-11.77272282126877	-10.18570685047995	-9.51883232077727	-1.0094506479978605E-5	6.166813125357433E-6	4.706758341653001E-6	4.389018458072E-6	3.937561633836958E-6	3.96130100075378E-6	2.836043731625212E-6
276.21786368262957	-73.03492933046073	-18.45105390995741	-13.555930177122354	-11.769544827086586	-10.474548294312424	-9.095060408792712	-8.511617032381205	-1.1297686450274075E-5	5.430619583106643E-6	4.165047176588521E-6	3.8634221721972525E-6	3.6084031731898307E-6	3.6547880443486646E-6	2.3863997140672385E-6
277.15160849189965	-69.64304581284523	-16.545164310683806	-12.046911025047303	-10.540655284055642	-9.222432386544016	-7.846828516911376	-7.6315947977396155	-1.2514943111829825E-5	4.629657272058746E-6	3.4764041165604245E-6	3.382120355305721E-6	3.1922224423806426E-6	3.2094193755311174E-6	1.9846299355357952E-6
278.0853379486821	-66.29706324730068	-14.524089625726143	-10.449787390977145	-9.046607576310635	-7.988554755018817	-6.788025270131501	-6.386529173415441	-1.3880529491640335E-5	3.823107270558234E-6	2.831596433341694E-6	2.8181466427807354E-6	2.576900946559067E-6	2.7186980857878216E-6	1.7154836148144205E-6
279.01911164701164	-62.79942523408681	-12.480173214028278	-8.75546466037631	-7.615139338587012	-6.673266084657775	-5.594025281342593	-4.84685958807285	-1.5248731865491808E-5	2.9949221335317567E-6	2.243820398357808E-6	2.2765613717421043E-6	2.1750043560542936E-6	2.279053555994488E-6	1.1486005198786935E-6
279.9529738498945	-59.245624201372266	-10.421318416173259	-7.066295463591814	-6.3140996385897905	-5.23728362719218	-4.378339855508371	-3.5251882511835833	-1.6549084822072143E-5	2.1142368025365644E-6	1.528096458946397E-6	1.6778048040036366E-6	1.6763009550832037E-6	1.933574803763516E-6	9.218292600876544E-7
280.88689196634465	-55.78545561246574	-8.283589574197928	-5.787814374268055	-5.01917041093111	-4.005425449874666	-3.3278450681404634	-2.736049838937246	-1.792898744400656E-5	1.3196191665228272E-6	1.0607968566372548E-6	1.1747948761606193E-6	1.1474528171426224E-6	1.495367298336682E-6	5.638207884861698E-7
281.82072499764126	-52.29439231939614	-6.301719907050331	-4.253261706233024	-3.4809500447341373	-2.8101508915424347	-2.2161405276168478	-1.5448282859646356	-1.923542395024572E-5	5.075090109550899E-7	4.189334959630599E-7	6.105167633735841E-7	7.024783238813656E-7	1.081411826419265E-6	2.5357044908378876E-7
282.7546096067449	-47.92267998866737	-4.192126637945573	-2.8371439039707185	-2.253942438534328	-1.5721024473508198	-1.1445988816293804	-0.7234950317786291	-2.034884325552796E-5	-1.3838061453528205E-8	-1.968367354823839E-7	2.0231057405729858E-7	2.8921642356953276E-7	7.153032060243028E-7	-1.1986676586202283E-8
283.6884420634533	-44.739871204830706	-2.4277468832830587	-1.4664582766592502	-1.1243425969566618	-0.7123476896021101	-0.13095645877447995	0.20573814786397493	-2.1531781492886552E-5	-7.156723845362959E-7	-7.818167675347008E-7	-2.447835844384441E-7	-1.2806347174955368E-7	3.8304421776146416E-7	-3.8499479018985446E-7
284.622332487347	-41.91737034544349	-0.7977925849457582	-0.18861057758331298	-0.18202295154333115	0.24033330298132366	0.6579608869823542	0.7613020304303902	-2.2650665677984125E-5	-1.4252890912113585E-6	-1.2710013367078527E-6	-5.618701521093806E-7	-4.5247729153701064E-7	3.737484463372598E-8	-6.816921129179643E-7
285.5560914279251	-39.27034396212548	0.7133840459088484	0.8655685238540173	0.7268412517649787	0.9663209633694755	1.4104009792208672	1.6164594997580235	-2.3638751811762347E-5	-2.035289288848305E-6	-1.7511312741883011E-6	-9.771630623362719E-7	-8.538131353953883E-7	-2.0344833681206365E-7	-9.233949784410176E-7
286.48990627074505	-36.81433631014079	2.0874923237909875	1.8804063506424427	1.5504701914531844	1.9360540666513972	2.108795541253957	2.170786587091593	-2.462259902422559E-5	-2.6468293145297294E-6	-2.1973910597744128E-6	-1.3492195582236562E-6	-1.1439978625205581E-6	-5.427534955809482E-7	-1.226608297060297E-6
287.42370002997217	-34.45416541118175	3.3544766791164875	2.832225918024778	2.317215041390487	2.453534507917033	2.730743956836787	2.933202682206264	-2.5497544566904296E-5	-3.148271218513188E-6	-2.557158981565281E-6	-1.7170776274160891E-6	-1.3171245356151655E-6	-7.769944704134283E-7	-1.2103804199825537E-6
288.3574766322404	-32.41333420574665	4.292262764647603	3.4953339859843253	3.031829781830311	2.9948402759101658	3.2369115610014307	3.3557198540522504	-2.6241194155340603E-5	-3.6542893715313374E-6	-2.9435181426468323E-6	-1.840388482026207E-6	-1.6115595941226492E-6	-9.714591929296264E-7	-1.5356488178046632E-6
